motion_thresh,med_rsq,CI_95,med_icc,CI_95_icc,n,age_l,age_u
20.0,0.980063339695,0.0273939762502,0.989876464752,0.0140354183818,240.0,11.0,14.0
40.0,0.957573962151,0.0528033613469,0.979141894056,0.0264760107924,150.0,6.0,9.0
5.0,0.951704941955,0.0421029840745,0.976017144979,0.020234235022,90.0,8.0,11.0
25.0,0.969899795766,0.066795377921,0.984787478291,0.0303044330292,90.0,9.0,12.0
30.0,0.955620246724,0.062930186003,0.97805834217,0.0316294680223,60.0,7.0,10.0
25.0,0.969303684552,0.0446012203195,0.984579124728,0.0223186962589,210.0,15.0,18.0
35.0,0.976950415965,0.0256181595402,0.988446786007,0.0131626231681,120.0,13.0,16.0
5.0,0.919378784477,0.0736386914729,0.959913387634,0.0374089985456,30.0,6.0,9.0
50.0,0.969197057084,0.0621442592861,0.984469803378,0.0307148463218,90.0,14.0,17.0
25.0,0.981090278931,0.022784281931,0.990477608029,0.0112965559563,300.0,12.0,15.0
20.0,0.947785754687,0.051348701696,0.973410996671,0.0272720249766,120.0,6.0,9.0
15.0,0.964653536759,0.0640607173595,0.982429408262,0.0304481885857,270.0,15.0,18.0
10.0,0.951755190428,0.0912058410806,0.976146856844,0.0429049121226,120.0,14.0,17.0
15.0,0.976952969449,0.0388578467756,0.988404306849,0.0197156818936,150.0,12.0,15.0
30.0,0.911877653703,0.130851424278,0.95611933229,0.0562526946723,30.0,12.0,15.0
30.0,0.980904498451,0.0192726260251,0.990489874957,0.00945876577691,270.0,12.0,15.0
5.0,0.955132517064,0.0445365533627,0.977237436721,0.0213274554147,90.0,9.0,12.0
20.0,0.976367349822,0.0350758871424,0.987979996405,0.0182133165522,180.0,10.0,13.0
30.0,0.969134050412,0.0474420667671,0.984858398272,0.0248538832786,90.0,14.0,17.0
10.0,0.959199311435,0.0488719285463,0.979448246893,0.0250986002997,150.0,15.0,18.0
20.0,0.96565609784,0.0373670712252,0.983219899491,0.0174118284913,150.0,15.0,18.0
15.0,0.972644258122,0.0282178796968,0.98596665641,0.0153072630924,270.0,9.0,12.0
30.0,0.978811599123,0.0186562952312,0.98934274262,0.00940222406099,150.0,9.0,12.0
10.0,0.912758369215,0.176899321303,0.956569298891,0.0807957991221,30.0,6.0,9.0
20.0,0.961563609502,0.063954580359,0.980971446125,0.0296801357938,240.0,8.0,11.0
25.0,0.969221131249,0.0479255873314,0.984471924506,0.0240230269477,180.0,15.0,18.0
15.0,0.945898448453,0.0853756969745,0.974018959089,0.039040303038,240.0,7.0,10.0
10.0,0.911193669173,0.117686206333,0.954871194471,0.0519728129665,30.0,15.0,18.0
50.0,0.953395883331,0.0701501259644,0.977053768438,0.0357280852996,60.0,13.0,16.0
5.0,0.971762680194,0.0170537517025,0.985927100197,0.00804671501369,240.0,11.0,14.0
20.0,0.980469440724,0.0250866379482,0.990117397485,0.0126146743381,210.0,11.0,14.0
20.0,0.911082196906,0.109641111253,0.955912974676,0.057518069727,30.0,8.0,11.0
5.0,0.913624555422,0.0969708395694,0.957296641974,0.0463749436772,30.0,13.0,16.0
15.0,0.974426665899,0.0251432248204,0.986960298533,0.012943619868,150.0,14.0,17.0
10.0,0.972332215013,0.0241894784653,0.986277320179,0.0120122439774,240.0,10.0,13.0
35.0,0.981379793839,0.0230861829265,0.990645239936,0.0118812670865,180.0,11.0,14.0
45.0,0.969697886151,0.0330400335115,0.985083751369,0.0164446081336,150.0,7.0,10.0
10.0,0.910873996081,0.107842979701,0.95662786582,0.0499768239233,30.0,12.0,15.0
15.0,0.943666355257,0.0551552965555,0.971740567551,0.0272893458082,300.0,6.0,9.0
40.0,0.977084145817,0.0360866804098,0.98850590911,0.0183286834734,180.0,8.0,11.0
25.0,0.971660292202,0.0448013372805,0.98619142525,0.0210452712865,240.0,8.0,11.0
40.0,0.970738510714,0.0525453526251,0.985407251524,0.0248591231093,90.0,13.0,16.0
50.0,0.969596669832,0.0468196292588,0.985055341979,0.0241854310946,90.0,11.0,14.0
10.0,0.955637270634,0.0764154750556,0.978262823692,0.0361378096226,270.0,14.0,17.0
25.0,0.970633766719,0.040717119039,0.985146868289,0.0196010203682,90.0,10.0,13.0
10.0,0.963555046187,0.0310281333637,0.981718269546,0.0151802434825,180.0,8.0,11.0
30.0,0.970526151804,0.0425938762122,0.985293540888,0.02213744437,240.0,15.0,18.0
50.0,0.952633393947,0.0673299777113,0.976601686338,0.0356574936775,60.0,7.0,10.0
40.0,0.978965586308,0.0349218657693,0.989579614923,0.0164525270052,120.0,12.0,15.0
30.0,0.955347755919,0.0602151171904,0.977526591473,0.0294964170608,60.0,10.0,13.0
15.0,0.947705088857,0.044797349371,0.973731149147,0.0219707002796,90.0,6.0,9.0
15.0,0.967260215717,0.0382186743193,0.983115714756,0.020137840208,270.0,8.0,11.0
10.0,0.959652063748,0.0433864821839,0.979776239909,0.0218798378721,240.0,15.0,18.0
20.0,0.982415557224,0.0223065545943,0.99112529876,0.0110939982272,180.0,12.0,15.0
50.0,0.982671734016,0.0259922444845,0.991240647573,0.013011425276,300.0,12.0,15.0
5.0,0.970067347784,0.0325073048122,0.984715856463,0.0168055096106,120.0,13.0,16.0
50.0,0.970639479388,0.0451006202891,0.985608708765,0.022779729249,150.0,7.0,10.0
20.0,0.971218179441,0.0395694556115,0.985644582947,0.0196221423814,90.0,9.0,12.0
45.0,0.969646668477,0.0295830400148,0.985053377675,0.0150107430288,300.0,7.0,10.0
20.0,0.953614082705,0.0587208230992,0.976928781669,0.0283281272681,60.0,7.0,10.0
10.0,0.968698358859,0.0309184916881,0.984079288914,0.0156523840062,120.0,9.0,12.0
30.0,0.976025054903,0.0302726172918,0.988003163787,0.0153703334508,240.0,8.0,11.0
30.0,0.954939546497,0.0471247226526,0.977694440494,0.0239543636734,210.0,6.0,9.0
15.0,0.953880764125,0.0653707459717,0.976685832419,0.0329578351116,60.0,15.0,18.0
50.0,0.98403745492,0.0195669482121,0.992018665869,0.00999782130808,150.0,12.0,15.0
10.0,0.957700071686,0.0477249632642,0.978989014806,0.0231730371893,60.0,11.0,14.0
25.0,0.97838185647,0.0231705482939,0.989328960381,0.0116609915655,120.0,10.0,13.0
25.0,0.969535657102,0.0496435853707,0.984949125374,0.0227745786701,150.0,8.0,11.0
15.0,0.942845532216,0.0686883830935,0.971138817533,0.0338007464989,60.0,6.0,9.0
45.0,0.981010040098,0.0256671173527,0.990497022399,0.0128261338544,240.0,13.0,16.0
40.0,0.980442824865,0.0198661982829,0.99032717232,0.00968552936683,300.0,13.0,16.0
40.0,0.972701877154,0.0346893704432,0.986346498953,0.0180064195734,240.0,15.0,18.0
40.0,0.976004578203,0.0364493433013,0.988011803345,0.0188717047639,270.0,8.0,11.0
5.0,0.959820401965,0.042468837102,0.97947529109,0.0213158856679,210.0,10.0,13.0
15.0,0.965030066668,0.0625020823023,0.982482804666,0.0298601674006,300.0,15.0,18.0
5.0,0.955657899326,0.0393971770829,0.97767937638,0.0182999283993,120.0,9.0,12.0
35.0,0.912645607594,0.122398869228,0.955906069913,0.062791538177,30.0,15.0,18.0
5.0,0.970750344562,0.0260496047242,0.985593042508,0.0132327931664,180.0,12.0,15.0
30.0,0.97687027658,0.0226154054355,0.988485041967,0.0111253811717,210.0,14.0,17.0
5.0,0.930991526818,0.0467271158112,0.96524319478,0.0235361726209,150.0,7.0,10.0
15.0,0.91261155991,0.0873870199963,0.956170041561,0.0413981706359,30.0,9.0,12.0
35.0,0.913004526847,0.13277591394,0.957164290103,0.062473090088,30.0,13.0,16.0
30.0,0.977873068824,0.0275881585395,0.988777420977,0.0130786717993,120.0,10.0,13.0
35.0,0.980923256164,0.0247194066979,0.990387016921,0.0123785989156,150.0,13.0,16.0
10.0,0.971012759506,0.0285486165328,0.985572373747,0.0141913167824,90.0,11.0,14.0
25.0,0.971309358772,0.0465381309917,0.985658439502,0.0226667972417,240.0,15.0,18.0
15.0,0.955003979006,0.0559135579208,0.977408311164,0.0269546081364,60.0,8.0,11.0
10.0,0.977905655084,0.0179149234079,0.988902673544,0.00901673795401,120.0,11.0,14.0
50.0,0.977582358785,0.0265457572168,0.988926267657,0.0129915577217,150.0,14.0,17.0
15.0,0.980178058977,0.019208638156,0.990135032749,0.00965979091489,270.0,11.0,14.0
5.0,0.964233082454,0.0338925417499,0.982263125232,0.0161354529043,150.0,14.0,17.0
25.0,0.978192181182,0.0207042214269,0.98917778886,0.0101439121755,150.0,13.0,16.0
15.0,0.972943411857,0.0349531859568,0.9865054683,0.0178903464041,90.0,12.0,15.0
35.0,0.968581451117,0.0423145877823,0.984329565777,0.0207562351004,90.0,7.0,10.0
50.0,0.983529791702,0.0234359782434,0.991708750464,0.0119158998646,180.0,12.0,15.0
40.0,0.958065439989,0.0602869113953,0.979204000066,0.0287256695785,300.0,6.0,9.0
10.0,0.972690128472,0.0275654645214,0.986425199185,0.0137779179959,210.0,13.0,16.0
15.0,0.966412610192,0.0548191683114,0.983046141436,0.0260273484365,150.0,15.0,18.0
40.0,0.913179150961,0.123583492323,0.955747891649,0.0643001952929,30.0,10.0,13.0
50.0,0.979700605903,0.0334910609966,0.989704483262,0.0175631604475,300.0,10.0,13.0
30.0,0.971709131582,0.0365924799127,0.985890673727,0.0190262198626,150.0,15.0,18.0
5.0,0.919247395336,0.0756067113549,0.96021470768,0.0395330496333,270.0,6.0,9.0
45.0,0.982805140671,0.0183428667966,0.991364741237,0.00895324569954,240.0,12.0,15.0
50.0,0.95914903361,0.0334442742318,0.979548185754,0.0171462532799,150.0,6.0,9.0
10.0,0.977339004581,0.0220366011914,0.988588429778,0.0105550190889,180.0,11.0,14.0
10.0,0.976664669157,0.0230461658642,0.98815050511,0.0120816522217,210.0,12.0,15.0
10.0,0.959851059075,0.0563862837618,0.979939478703,0.0289630460979,90.0,15.0,18.0
10.0,0.936751033835,0.0561779927969,0.968040079871,0.0296380969724,240.0,6.0,9.0
20.0,0.967599160321,0.0715718410053,0.983935099664,0.0330972011509,300.0,15.0,18.0
45.0,0.9543308565,0.0866089980664,0.97701419201,0.0392085390269,60.0,9.0,12.0
20.0,0.956039436372,0.0753443158014,0.977768684651,0.0375646570999,60.0,12.0,15.0
5.0,0.955933750443,0.0424785280882,0.977813029631,0.0211677179485,150.0,15.0,18.0
40.0,0.982105791342,0.0258870202099,0.99103631153,0.013058941428,240.0,12.0,15.0
30.0,0.977009854145,0.0243302791447,0.988634733507,0.0124814242181,120.0,8.0,11.0
5.0,0.950654311278,0.0613108108902,0.975154441038,0.030385404497,270.0,8.0,11.0
30.0,0.95460412852,0.0676384643176,0.977229755936,0.0336124212116,60.0,12.0,15.0
20.0,0.909312556918,0.146122162823,0.954770847991,0.0697574390465,30.0,13.0,16.0
25.0,0.910659231153,0.124100383925,0.955095033579,0.058732279956,30.0,13.0,16.0
40.0,0.982860309203,0.0236821273499,0.99144957396,0.0119135844107,150.0,12.0,15.0
25.0,0.977237094169,0.0298133922653,0.988593172192,0.014149971473,270.0,14.0,17.0
40.0,0.908546624338,0.105377759359,0.95502633335,0.047574476441,30.0,8.0,11.0
35.0,0.972173021251,0.0393116972197,0.986062877019,0.0191138043161,90.0,15.0,18.0
45.0,0.978309649428,0.0390220200518,0.989278150104,0.0198908524576,120.0,12.0,15.0
35.0,0.980651630514,0.0219657245105,0.990350435188,0.0113638615577,300.0,9.0,12.0
25.0,0.980935260538,0.0167538547252,0.990519069657,0.00835432379761,270.0,12.0,15.0
35.0,0.971171452829,0.0350918832326,0.985341603096,0.0179873206818,180.0,15.0,18.0
5.0,0.970753964465,0.0208673095992,0.985481220368,0.0105356954274,90.0,12.0,15.0
50.0,0.977486716139,0.0364920859839,0.988708107531,0.018897118353,300.0,8.0,11.0
20.0,0.966990441572,0.0417865942062,0.983401579054,0.0196779846179,150.0,7.0,10.0
25.0,0.953060855774,0.0832805620602,0.976350974883,0.043634163253,300.0,6.0,9.0
20.0,0.948007647766,0.0521838461132,0.974222791247,0.0250269310205,180.0,6.0,9.0
40.0,0.954269609718,0.056997128404,0.977193731503,0.0275648796561,60.0,13.0,16.0
45.0,0.973524712288,0.0344488771117,0.986688247156,0.0172953299891,180.0,15.0,18.0
30.0,0.981764557346,0.0198800907938,0.99094131769,0.00983251117181,180.0,11.0,14.0
25.0,0.978001650446,0.0292906843475,0.988994707968,0.0141189618089,180.0,14.0,17.0
5.0,0.971158771359,0.021477690491,0.985696708677,0.0104338945462,150.0,11.0,14.0
25.0,0.978268657628,0.0227761804744,0.989371173153,0.0111530194227,150.0,9.0,12.0
10.0,0.955510937536,0.0463335329439,0.977798210287,0.023114074886,60.0,14.0,17.0
30.0,0.972973891039,0.0242241948167,0.986461592954,0.0118629003173,300.0,15.0,18.0
15.0,0.977873338441,0.0238014718598,0.988653105769,0.0123067457037,270.0,10.0,13.0
5.0,0.933832941482,0.0659695132774,0.966702065867,0.0345654369375,60.0,7.0,10.0
10.0,0.957647299354,0.0547869214763,0.978787230401,0.0261447869049,60.0,10.0,13.0
25.0,0.970146631233,0.0452325371305,0.985045517461,0.0233699641376,300.0,15.0,18.0
30.0,0.980463767416,0.0173892444389,0.990243922556,0.00900827684433,150.0,10.0,13.0
50.0,0.978153696911,0.0235118772974,0.989090931529,0.0119404302948,240.0,14.0,17.0
50.0,0.972459468949,0.0414629613311,0.98632335649,0.0214756975819,180.0,7.0,10.0
25.0,0.95393639803,0.045030497551,0.976832585324,0.0235956812932,240.0,6.0,9.0
45.0,0.974918102007,0.0485308674379,0.987323275955,0.0252649278055,210.0,10.0,13.0
25.0,0.979596542382,0.0276494352074,0.989751248838,0.0132814073716,210.0,13.0,16.0
10.0,0.973628950717,0.0141677066212,0.986995202328,0.0069623721517,120.0,10.0,13.0
50.0,0.913881516994,0.141904182879,0.957007664531,0.064417450562,30.0,12.0,15.0
5.0,0.959460928564,0.0387232517541,0.979752331318,0.0200280930028,120.0,10.0,13.0
30.0,0.97940683235,0.0259796237018,0.989645488497,0.012565372742,210.0,13.0,16.0
15.0,0.964341443059,0.0491022644228,0.982104831493,0.0233611538752,90.0,15.0,18.0
50.0,0.977738921012,0.0348412174891,0.988798618583,0.0167015159338,120.0,9.0,12.0
45.0,0.91245387897,0.0858104537012,0.956115224242,0.0407715928653,30.0,10.0,13.0
50.0,0.972719597149,0.0343895972232,0.98637873352,0.0177522793613,270.0,15.0,18.0
50.0,0.976272165553,0.0428582541191,0.988318258573,0.020328544214,120.0,8.0,11.0
10.0,0.968524108907,0.0238515807148,0.984361925021,0.0119395463531,300.0,9.0,12.0
35.0,0.982225235706,0.0163985941864,0.991150665792,0.00847104160059,180.0,12.0,15.0
30.0,0.915841231829,0.111080949225,0.95790932128,0.0586902050176,30.0,15.0,18.0
20.0,0.976344334199,0.0336422396705,0.987858643166,0.017409218949,240.0,10.0,13.0
5.0,0.931485880661,0.040852584974,0.96566504938,0.0199273868564,270.0,7.0,10.0
10.0,0.963840229731,0.0260397569314,0.981767533005,0.0126366997871,120.0,8.0,11.0
10.0,0.933687827377,0.0719281823332,0.966563869706,0.0380429439428,150.0,6.0,9.0
15.0,0.968994307066,0.0474810056196,0.984230979052,0.0247601559874,90.0,9.0,12.0
15.0,0.968339162304,0.0384660676085,0.983756316764,0.0197782002768,90.0,8.0,11.0
30.0,0.982126764608,0.0212897819288,0.99121760123,0.0100255209523,150.0,11.0,14.0
40.0,0.954626412891,0.081689900613,0.977126921514,0.0392077425171,60.0,9.0,12.0
10.0,0.962580532866,0.0369882299774,0.981418383529,0.0174159004733,270.0,8.0,11.0
25.0,0.969666283536,0.0787852353691,0.98475370852,0.0396561377955,90.0,15.0,18.0
40.0,0.969754158159,0.0390231688541,0.985011587586,0.0188202306561,90.0,10.0,13.0
25.0,0.977893622486,0.0202406767352,0.988895158284,0.0101942838098,210.0,9.0,12.0
10.0,0.968082511355,0.0257944233267,0.984008671227,0.0127348228442,240.0,9.0,12.0
50.0,0.910156891769,0.120493641981,0.955721606148,0.0599901035492,30.0,8.0,11.0
15.0,0.976949201511,0.0253315856958,0.988202643429,0.0135341000805,240.0,10.0,13.0
30.0,0.955573583971,0.0462273706999,0.978088470283,0.0226078575164,180.0,6.0,9.0
45.0,0.978861216585,0.0224899588331,0.989473613423,0.0107488379241,270.0,14.0,17.0
40.0,0.981851069351,0.0240537498998,0.990881222802,0.0119512617938,210.0,12.0,15.0
35.0,0.979975361557,0.0250413235013,0.98991612812,0.0126531684937,300.0,13.0,16.0
35.0,0.971581536771,0.0534709219932,0.985457682272,0.02789481007,90.0,9.0,12.0
30.0,0.980454271888,0.0273579984573,0.990324778659,0.013983795274,180.0,12.0,15.0
20.0,0.975420295154,0.0362309745396,0.987641859183,0.0190294332318,150.0,9.0,12.0
5.0,0.970823758709,0.0255533117188,0.985467809742,0.0126073524448,210.0,12.0,15.0
30.0,0.975474011294,0.0280155935079,0.987649419092,0.0136219332168,150.0,14.0,17.0
25.0,0.977794241345,0.0259713403688,0.98877581562,0.0133694964992,240.0,10.0,13.0
25.0,0.913173278512,0.126248781685,0.956815512914,0.0583230825594,30.0,15.0,18.0
10.0,0.973945997072,0.0286288849456,0.986905125931,0.0143405563281,270.0,13.0,16.0
15.0,0.972097498433,0.0440522265541,0.985783520098,0.0232073786223,300.0,9.0,12.0
15.0,0.970532164058,0.0358758693801,0.985173941006,0.018160115496,300.0,13.0,16.0
15.0,0.912027951797,0.0915378897369,0.957198518293,0.046856980474,30.0,12.0,15.0
45.0,0.956080691719,0.0551013283543,0.978198342382,0.0250421928432,180.0,6.0,9.0
50.0,0.958654390227,0.048139064922,0.979401504108,0.0226686799841,120.0,6.0,9.0
25.0,0.957368950723,0.0407937537626,0.978758106542,0.0198561187522,60.0,11.0,14.0
15.0,0.947388237535,0.0537254682703,0.973331636055,0.0276592020855,210.0,6.0,9.0
25.0,0.980262619276,0.0159023391721,0.990141487856,0.00802517537038,180.0,12.0,15.0
25.0,0.967023112032,0.051101439119,0.983569444368,0.0254102916842,90.0,8.0,11.0
5.0,0.971011805425,0.0209064706692,0.985704471259,0.00979745593438,210.0,11.0,14.0
40.0,0.98266121488,0.0189101153857,0.991386149984,0.00949416027911,240.0,11.0,14.0
25.0,0.979033567672,0.0240931229723,0.989513147118,0.0115671309988,300.0,13.0,16.0
15.0,0.967774409589,0.0417671519885,0.983927040936,0.0209753935123,150.0,13.0,16.0
20.0,0.966216212575,0.0431332355935,0.98325542876,0.0221153508842,120.0,7.0,10.0
40.0,0.908786859442,0.168629840314,0.954546614614,0.0788714021237,30.0,6.0,9.0
40.0,0.976285023511,0.0507415515822,0.988280057873,0.0240237276093,120.0,9.0,12.0
30.0,0.909801421945,0.130825946852,0.955065389833,0.0645529782663,30.0,7.0,10.0
15.0,0.968439338014,0.0455911255188,0.984050993885,0.0238042303764,240.0,8.0,11.0
25.0,0.979211046134,0.0326431264501,0.989661184832,0.0158073131822,120.0,12.0,15.0
30.0,0.968768816946,0.034084804088,0.9843350155,0.0176899661253,90.0,15.0,18.0
15.0,0.97202320596,0.0417092674512,0.985792633968,0.021920719512,150.0,9.0,12.0
40.0,0.977120579618,0.0321180311686,0.988645389353,0.0160349086043,120.0,11.0,14.0
10.0,0.976711659336,0.0254634105628,0.988335902614,0.013088921382,180.0,12.0,15.0
40.0,0.914342563314,0.190223003144,0.957526716987,0.0839170325305,30.0,14.0,17.0
30.0,0.978822833387,0.0232232227402,0.989410869708,0.011133374117,300.0,13.0,16.0
10.0,0.968844517981,0.0182889515707,0.984352752586,0.00898759193478,270.0,9.0,12.0
20.0,0.980111518581,0.017451770069,0.990032505751,0.0086577211876,120.0,12.0,15.0
10.0,0.978373084828,0.0231234001859,0.989108448975,0.0118571875045,240.0,12.0,15.0
5.0,0.931819612428,0.0657861830427,0.965699784029,0.0325703098316,210.0,7.0,10.0
15.0,0.968298656793,0.0361258734838,0.983829941335,0.0190914187554,150.0,8.0,11.0
20.0,0.975086238712,0.0332908697951,0.987380525044,0.0166289931004,270.0,9.0,12.0
40.0,0.970325286103,0.0464723615213,0.98525891949,0.0243381795208,210.0,15.0,18.0
40.0,0.975906986593,0.0402888502124,0.988092529281,0.0191906698516,150.0,14.0,17.0
30.0,0.978208196905,0.0231224881676,0.989020471438,0.0115373759336,120.0,13.0,16.0
30.0,0.969586117177,0.04406043811,0.984861496224,0.0221300245895,90.0,10.0,13.0
15.0,0.979722147424,0.0148622517172,0.989922903362,0.00756661401505,240.0,11.0,14.0
25.0,0.93109127647,0.13722971382,0.967680591,0.0623332632443,300.0,7.0,10.0
40.0,0.969318342305,0.0290994321399,0.984978613105,0.0147263037977,270.0,7.0,10.0
35.0,0.952367499082,0.0551225353302,0.976014494363,0.0282471864234,60.0,15.0,18.0
15.0,0.909499006974,0.165715838859,0.955043240654,0.0695021103552,30.0,10.0,13.0
20.0,0.96166529966,0.0634977192338,0.981193035239,0.0300355859414,300.0,8.0,11.0
15.0,0.976020169081,0.0289822761319,0.98784986596,0.0145768038667,180.0,12.0,15.0
30.0,0.981458689915,0.0172274262377,0.990731943566,0.00871811522524,210.0,12.0,15.0
20.0,0.951299021206,0.0834431423968,0.975988696752,0.0412857819844,60.0,15.0,18.0
10.0,0.959839797027,0.0477335095721,0.979987916453,0.0242521791115,210.0,15.0,18.0
25.0,0.975914384765,0.024887867853,0.987982917772,0.0123107014682,120.0,13.0,16.0
25.0,0.952895972993,0.0594286417335,0.976117533212,0.0303202826875,150.0,6.0,9.0
25.0,0.968785979254,0.0473492013756,0.984582434188,0.0235411879275,90.0,14.0,17.0
25.0,0.908552368364,0.173428883197,0.955431517961,0.0778510928781,30.0,6.0,9.0
45.0,0.977858167774,0.0220360556074,0.989036408906,0.0113355514696,270.0,8.0,11.0
15.0,0.965029253249,0.052882949283,0.982482397352,0.0251151341707,180.0,15.0,18.0
45.0,0.971900682555,0.0386401713207,0.985699283477,0.0198611946495,240.0,15.0,18.0
10.0,0.934717108285,0.0565139328376,0.966900097646,0.0299617776031,300.0,6.0,9.0
25.0,0.980672994036,0.0171013645186,0.990328244596,0.00858727405251,150.0,12.0,15.0
30.0,0.968686039496,0.0408221028411,0.984273390266,0.0191978203558,90.0,9.0,12.0
25.0,0.957084951804,0.0817581260926,0.978453082386,0.0398608038946,60.0,12.0,15.0
5.0,0.971216782877,0.0189983813557,0.985846997371,0.00894225400031,90.0,11.0,14.0
5.0,0.964461228454,0.0397122891093,0.982258234482,0.0183833376207,120.0,14.0,17.0
10.0,0.963618854997,0.0335947379354,0.981808498018,0.0170873439838,90.0,8.0,11.0
25.0,0.980639781606,0.0164989440638,0.990331843865,0.00807446768732,240.0,13.0,16.0
10.0,0.973509541377,0.0223466628539,0.986737872532,0.0112479095608,300.0,13.0,16.0
20.0,0.967154424543,0.0623026734523,0.983525777419,0.0302635679137,240.0,15.0,18.0
